District	Machine	Count	Name	Type	Election
D12	M1	0	Antonio N. Sabas	U.S. Senate	Princeton - ELECTION - November 4, 2014
D12	M2	1	Antonio N. Sabas	U.S. Senate	Princeton - ELECTION - November 4, 2014
D13	M1	0	Antonio N. Sabas	U.S. Senate	Princeton - ELECTION - November 4, 2014
D13	M2	0	Antonio N. Sabas	U.S. Senate	Princeton - ELECTION - November 4, 2014
D14	M1	1	Antonio N. Sabas	U.S. Senate	Princeton - ELECTION - November 4, 2014
D14	M2	0	Antonio N. Sabas	U.S. Senate	Princeton - ELECTION - November 4, 2014
D15	M1	0	Antonio N. Sabas	U.S. Senate	Princeton - ELECTION - November 4, 2014
D15	M2	1	Antonio N. Sabas	U.S. Senate	Princeton - ELECTION - November 4, 2014
D16	M1	0	Antonio N. Sabas	U.S. Senate	Princeton - ELECTION - November 4, 2014
D16	M2	0	Antonio N. Sabas	U.S. Senate	Princeton - ELECTION - November 4, 2014
D17	M1	0	Antonio N. Sabas	U.S. Senate	Princeton - ELECTION - November 4, 2014
D17	M2	0	Antonio N. Sabas	U.S. Senate	Princeton - ELECTION - November 4, 2014
D18	M1	0	Antonio N. Sabas	U.S. Senate	Princeton - ELECTION - November 4, 2014
D18	M2	0	Antonio N. Sabas	U.S. Senate	Princeton - ELECTION - November 4, 2014
D19	M1	0	Antonio N. Sabas	U.S. Senate	Princeton - ELECTION - November 4, 2014
D19	M2	0	Antonio N. Sabas	U.S. Senate	Princeton - ELECTION - November 4, 2014
D20	M1	0	Antonio N. Sabas	U.S. Senate	Princeton - ELECTION - November 4, 2014
D20	M2	1	Antonio N. Sabas	U.S. Senate	Princeton - ELECTION - November 4, 2014
D21	M1	0	Antonio N. Sabas	U.S. Senate	Princeton - ELECTION - November 4, 2014
D21	M2	1	Antonio N. Sabas	U.S. Senate	Princeton - ELECTION - November 4, 2014
D22	M1	2	Antonio N. Sabas	U.S. Senate	Princeton - ELECTION - November 4, 2014
D22	M2	0	Antonio N. Sabas	U.S. Senate	Princeton - ELECTION - November 4, 2014
Mail In	Mail In	1	Antonio N. Sabas	U.S. Senate	Princeton - ELECTION - November 4, 2014
Prov	Prov	0	Antonio N. Sabas	U.S. Senate	Princeton - ELECTION - November 4, 2014
D1	M1	67 	Bonnie Watson Coleman	Representative 12th dist	Princeton - ELECTION - November 4, 2014
D1	M2	131 	Bonnie Watson Coleman	Representative 12th dist	Princeton - ELECTION - November 4, 2014
D1	M3	75 	Bonnie Watson Coleman	Representative 12th dist	Princeton - ELECTION - November 4, 2014
D2	M1	76 	Bonnie Watson Coleman	Representative 12th dist	Princeton - ELECTION - November 4, 2014
D2	M2	73 	Bonnie Watson Coleman	Representative 12th dist	Princeton - ELECTION - November 4, 2014
D3	M1	61 	Bonnie Watson Coleman	Representative 12th dist	Princeton - ELECTION - November 4, 2014
D3	M2	88 	Bonnie Watson Coleman	Representative 12th dist	Princeton - ELECTION - November 4, 2014
D4	M1	80 	Bonnie Watson Coleman	Representative 12th dist	Princeton - ELECTION - November 4, 2014
D4	M2	78 	Bonnie Watson Coleman	Representative 12th dist	Princeton - ELECTION - November 4, 2014
D5	M1	117 	Bonnie Watson Coleman	Representative 12th dist	Princeton - ELECTION - November 4, 2014
D5	M2	51 	Bonnie Watson Coleman	Representative 12th dist	Princeton - ELECTION - November 4, 2014
D6	M1	118 	Bonnie Watson Coleman	Representative 12th dist	Princeton - ELECTION - November 4, 2014
D6	M2	79 	Bonnie Watson Coleman	Representative 12th dist	Princeton - ELECTION - November 4, 2014
D7	M1	76 	Bonnie Watson Coleman	Representative 12th dist	Princeton - ELECTION - November 4, 2014
D7	M2	71 	Bonnie Watson Coleman	Representative 12th dist	Princeton - ELECTION - November 4, 2014
D8	M1	45 	Bonnie Watson Coleman	Representative 12th dist	Princeton - ELECTION - November 4, 2014
D8	M2	180 	Bonnie Watson Coleman	Representative 12th dist	Princeton - ELECTION - November 4, 2014
D9	M1	126 	Bonnie Watson Coleman	Representative 12th dist	Princeton - ELECTION - November 4, 2014
D9	M2	142 	Bonnie Watson Coleman	Representative 12th dist	Princeton - ELECTION - November 4, 2014
D10	M1	80 	Bonnie Watson Coleman	Representative 12th dist	Princeton - ELECTION - November 4, 2014
D10	M2	82 	Bonnie Watson Coleman	Representative 12th dist	Princeton - ELECTION - November 4, 2014
D11	M1	90 	Bonnie Watson Coleman	Representative 12th dist	Princeton - ELECTION - November 4, 2014
D11	M2	125 	Bonnie Watson Coleman	Representative 12th dist	Princeton - ELECTION - November 4, 2014
D11	M3	169 	Bonnie Watson Coleman	Representative 12th dist	Princeton - ELECTION - November 4, 2014
D12	M1	119 	Bonnie Watson Coleman	Representative 12th dist	Princeton - ELECTION - November 4, 2014
D12	M2	76 	Bonnie Watson Coleman	Representative 12th dist	Princeton - ELECTION - November 4, 2014
D13	M1	237 	Bonnie Watson Coleman	Representative 12th dist	Princeton - ELECTION - November 4, 2014
D13	M2	161 	Bonnie Watson Coleman	Representative 12th dist	Princeton - ELECTION - November 4, 2014
D14	M1	124 	Bonnie Watson Coleman	Representative 12th dist	Princeton - ELECTION - November 4, 2014
D14	M2	89 	Bonnie Watson Coleman	Representative 12th dist	Princeton - ELECTION - November 4, 2014
D15	M1	96 	Bonnie Watson Coleman	Representative 12th dist	Princeton - ELECTION - November 4, 2014
D15	M2	113 	Bonnie Watson Coleman	Representative 12th dist	Princeton - ELECTION - November 4, 2014
D16	M1	101 	Bonnie Watson Coleman	Representative 12th dist	Princeton - ELECTION - November 4, 2014
D16	M2	133 	Bonnie Watson Coleman	Representative 12th dist	Princeton - ELECTION - November 4, 2014
D17	M1	126 	Bonnie Watson Coleman	Representative 12th dist	Princeton - ELECTION - November 4, 2014
D17	M2	55 	Bonnie Watson Coleman	Representative 12th dist	Princeton - ELECTION - November 4, 2014
D18	M1	134 	Bonnie Watson Coleman	Representative 12th dist	Princeton - ELECTION - November 4, 2014
D18	M2	100 	Bonnie Watson Coleman	Representative 12th dist	Princeton - ELECTION - November 4, 2014
D19	M1	126 	Bonnie Watson Coleman	Representative 12th dist	Princeton - ELECTION - November 4, 2014
D19	M2	50 	Bonnie Watson Coleman	Representative 12th dist	Princeton - ELECTION - November 4, 2014
D20	M1	88 	Bonnie Watson Coleman	Representative 12th dist	Princeton - ELECTION - November 4, 2014
D20	M2	167 	Bonnie Watson Coleman	Representative 12th dist	Princeton - ELECTION - November 4, 2014
D21	M1	97 	Bonnie Watson Coleman	Representative 12th dist	Princeton - ELECTION - November 4, 2014
D21	M2	101 	Bonnie Watson Coleman	Representative 12th dist	Princeton - ELECTION - November 4, 2014
D22	M1	135 	Bonnie Watson Coleman	Representative 12th dist	Princeton - ELECTION - November 4, 2014
D22	M2	72 	Bonnie Watson Coleman	Representative 12th dist	Princeton - ELECTION - November 4, 2014
Mail In	Mail In	534 	Bonnie Watson Coleman	Representative 12th dist	Princeton - ELECTION - November 4, 2014
Prov	Prov	38 	Bonnie Watson Coleman	Representative 12th dist	Princeton - ELECTION - November 4, 2014
D1	M1	28	Alieta Eck	Representative 12th dist	Princeton - ELECTION - November 4, 2014
D1	M2	46	Alieta Eck	Representative 12th dist	Princeton - ELECTION - November 4, 2014
D1	M3	41	Alieta Eck	Representative 12th dist	Princeton - ELECTION - November 4, 2014
D2	M1	56	Alieta Eck	Representative 12th dist	Princeton - ELECTION - November 4, 2014
D2	M2	41	Alieta Eck	Representative 12th dist	Princeton - ELECTION - November 4, 2014
D3	M1	62	Alieta Eck	Representative 12th dist	Princeton - ELECTION - November 4, 2014
D3	M2	63	Alieta Eck	Representative 12th dist	Princeton - ELECTION - November 4, 2014
D4	M1	56	Alieta Eck	Representative 12th dist	Princeton - ELECTION - November 4, 2014
D4	M2	52	Alieta Eck	Representative 12th dist	Princeton - ELECTION - November 4, 2014
D5	M1	45	Alieta Eck	Representative 12th dist	Princeton - ELECTION - November 4, 2014
D5	M2	21	Alieta Eck	Representative 12th dist	Princeton - ELECTION - November 4, 2014
D6	M1	53	Alieta Eck	Representative 12th dist	Princeton - ELECTION - November 4, 2014
D6	M2	26	Alieta Eck	Representative 12th dist	Princeton - ELECTION - November 4, 2014
D7	M1	17	Alieta Eck	Representative 12th dist	Princeton - ELECTION - November 4, 2014
D7	M2	12	Alieta Eck	Representative 12th dist	Princeton - ELECTION - November 4, 2014
D8	M1	4	Alieta Eck	Representative 12th dist	Princeton - ELECTION - November 4, 2014
D8	M2	20	Alieta Eck	Representative 12th dist	Princeton - ELECTION - November 4, 2014
D9	M1	9	Alieta Eck	Representative 12th dist	Princeton - ELECTION - November 4, 2014
D9	M2	9	Alieta Eck	Representative 12th dist	Princeton - ELECTION - November 4, 2014
D10	M1	27	Alieta Eck	Representative 12th dist	Princeton - ELECTION - November 4, 2014
D10	M2	15	Alieta Eck	Representative 12th dist	Princeton - ELECTION - November 4, 2014
D11	M1	28	Alieta Eck	Representative 12th dist	Princeton - ELECTION - November 4, 2014
D11	M2	33	Alieta Eck	Representative 12th dist	Princeton - ELECTION - November 4, 2014
D11	M3	39	Alieta Eck	Representative 12th dist	Princeton - ELECTION - November 4, 2014
D12	M1	24	Alieta Eck	Representative 12th dist	Princeton - ELECTION - November 4, 2014
D12	M2	16	Alieta Eck	Representative 12th dist	Princeton - ELECTION - November 4, 2014
D13	M1	44	Alieta Eck	Representative 12th dist	Princeton - ELECTION - November 4, 2014
D13	M2	49	Alieta Eck	Representative 12th dist	Princeton - ELECTION - November 4, 2014
D14	M1	38	Alieta Eck	Representative 12th dist	Princeton - ELECTION - November 4, 2014
D14	M2	27	Alieta Eck	Representative 12th dist	Princeton - ELECTION - November 4, 2014
D15	M1	30	Alieta Eck	Representative 12th dist	Princeton - ELECTION - November 4, 2014
D15	M2	35	Alieta Eck	Representative 12th dist	Princeton - ELECTION - November 4, 2014
D16	M1	25	Alieta Eck	Representative 12th dist	Princeton - ELECTION - November 4, 2014
D16	M2	32	Alieta Eck	Representative 12th dist	Princeton - ELECTION - November 4, 2014
D17	M1	44	Alieta Eck	Representative 12th dist	Princeton - ELECTION - November 4, 2014
D17	M2	17	Alieta Eck	Representative 12th dist	Princeton - ELECTION - November 4, 2014
D18	M1	35	Alieta Eck	Representative 12th dist	Princeton - ELECTION - November 4, 2014
D18	M2	13	Alieta Eck	Representative 12th dist	Princeton - ELECTION - November 4, 2014
D19	M1	18	Alieta Eck	Representative 12th dist	Princeton - ELECTION - November 4, 2014
D19	M2	12	Alieta Eck	Representative 12th dist	Princeton - ELECTION - November 4, 2014
D20	M1	15	Alieta Eck	Representative 12th dist	Princeton - ELECTION - November 4, 2014
D20	M2	34	Alieta Eck	Representative 12th dist	Princeton - ELECTION - November 4, 2014
D21	M1	20	Alieta Eck	Representative 12th dist	Princeton - ELECTION - November 4, 2014
D21	M2	13	Alieta Eck	Representative 12th dist	Princeton - ELECTION - November 4, 2014
D22	M1	54	Alieta Eck	Representative 12th dist	Princeton - ELECTION - November 4, 2014
D22	M2	32	Alieta Eck	Representative 12th dist	Princeton - ELECTION - November 4, 2014
Mail In	Mail In	141	Alieta Eck	Representative 12th dist	Princeton - ELECTION - November 4, 2014
Prov	Prov	14	Alieta Eck	Representative 12th dist	Princeton - ELECTION - November 4, 2014
D1	M1	0	Allen J. Cannon	Representative 12th dist	Princeton - ELECTION - November 4, 2014
D1	M2	1	Allen J. Cannon	Representative 12th dist	Princeton - ELECTION - November 4, 2014
D1	M3	0	Allen J. Cannon	Representative 12th dist	Princeton - ELECTION - November 4, 2014
D2	M1	0	Allen J. Cannon	Representative 12th dist	Princeton - ELECTION - November 4, 2014
D2	M2	0	Allen J. Cannon	Representative 12th dist	Princeton - ELECTION - November 4, 2014
D3	M1	0	Allen J. Cannon	Representative 12th dist	Princeton - ELECTION - November 4, 2014
D3	M2	0	Allen J. Cannon	Representative 12th dist	Princeton - ELECTION - November 4, 2014
D4	M1	0	Allen J. Cannon	Representative 12th dist	Princeton - ELECTION - November 4, 2014
D4	M2	0	Allen J. Cannon	Representative 12th dist	Princeton - ELECTION - November 4, 2014
D5	M1	1	Allen J. Cannon	Representative 12th dist	Princeton - ELECTION - November 4, 2014
D5	M2	0	Allen J. Cannon	Representative 12th dist	Princeton - ELECTION - November 4, 2014
D6	M1	1	Allen J. Cannon	Representative 12th dist	Princeton - ELECTION - November 4, 2014
D6	M2	1	Allen J. Cannon	Representative 12th dist	Princeton - ELECTION - November 4, 2014
D7	M1	0	Allen J. Cannon	Representative 12th dist	Princeton - ELECTION - November 4, 2014
D7	M2	0	Allen J. Cannon	Representative 12th dist	Princeton - ELECTION - November 4, 2014
D8	M1	0	Allen J. Cannon	Representative 12th dist	Princeton - ELECTION - November 4, 2014
D8	M2	0	Allen J. Cannon	Representative 12th dist	Princeton - ELECTION - November 4, 2014
D9	M1	1	Allen J. Cannon	Representative 12th dist	Princeton - ELECTION - November 4, 2014
D9	M2	0	Allen J. Cannon	Representative 12th dist	Princeton - ELECTION - November 4, 2014
D10	M1	0	Allen J. Cannon	Representative 12th dist	Princeton - ELECTION - November 4, 2014
D10	M2	0	Allen J. Cannon	Representative 12th dist	Princeton - ELECTION - November 4, 2014
D11	M1	2	Allen J. Cannon	Representative 12th dist	Princeton - ELECTION - November 4, 2014
D11	M2	0	Allen J. Cannon	Representative 12th dist	Princeton - ELECTION - November 4, 2014
D11	M3	0	Allen J. Cannon	Representative 12th dist	Princeton - ELECTION - November 4, 2014
D12	M1	0	Allen J. Cannon	Representative 12th dist	Princeton - ELECTION - November 4, 2014
D12	M2	0	Allen J. Cannon	Representative 12th dist	Princeton - ELECTION - November 4, 2014
D13	M1	0	Allen J. Cannon	Representative 12th dist	Princeton - ELECTION - November 4, 2014
D13	M2	0	Allen J. Cannon	Representative 12th dist	Princeton - ELECTION - November 4, 2014
D14	M1	1	Allen J. Cannon	Representative 12th dist	Princeton - ELECTION - November 4, 2014
D14	M2	0	Allen J. Cannon	Representative 12th dist	Princeton - ELECTION - November 4, 2014
D15	M1	0	Allen J. Cannon	Representative 12th dist	Princeton - ELECTION - November 4, 2014
D15	M2	1	Allen J. Cannon	Representative 12th dist	Princeton - ELECTION - November 4, 2014
D16	M1	2	Allen J. Cannon	Representative 12th dist	Princeton - ELECTION - November 4, 2014
D16	M2	1	Allen J. Cannon	Representative 12th dist	Princeton - ELECTION - November 4, 2014
D17	M1	0	Allen J. Cannon	Representative 12th dist	Princeton - ELECTION - November 4, 2014
D17	M2	0	Allen J. Cannon	Representative 12th dist	Princeton - ELECTION - November 4, 2014
D18	M1	1	Allen J. Cannon	Representative 12th dist	Princeton - ELECTION - November 4, 2014
D18	M2	0	Allen J. Cannon	Representative 12th dist	Princeton - ELECTION - November 4, 2014
D19	M1	1	Allen J. Cannon	Representative 12th dist	Princeton - ELECTION - November 4, 2014
D19	M2	0	Allen J. Cannon	Representative 12th dist	Princeton - ELECTION - November 4, 2014
D20	M1	0	Allen J. Cannon	Representative 12th dist	Princeton - ELECTION - November 4, 2014
D20	M2	0	Allen J. Cannon	Representative 12th dist	Princeton - ELECTION - November 4, 2014
D21	M1	0	Allen J. Cannon	Representative 12th dist	Princeton - ELECTION - November 4, 2014
D21	M2	0	Allen J. Cannon	Representative 12th dist	Princeton - ELECTION - November 4, 2014
D22	M1	2	Allen J. Cannon	Representative 12th dist	Princeton - ELECTION - November 4, 2014
D22	M2	1	Allen J. Cannon	Representative 12th dist	Princeton - ELECTION - November 4, 2014
Mail In	Mail In	3	Allen J. Cannon	Representative 12th dist	Princeton - ELECTION - November 4, 2014
Prov	Prov	0	Allen J. Cannon	Representative 12th dist	Princeton - ELECTION - November 4, 2014
D1	M1	0	Jack Freudenheim	Representative 12th dist	Princeton - ELECTION - November 4, 2014
D1	M2	0	Jack Freudenheim	Representative 12th dist	Princeton - ELECTION - November 4, 2014
D1	M3	0	Jack Freudenheim	Representative 12th dist	Princeton - ELECTION - November 4, 2014
D2	M1	1	Jack Freudenheim	Representative 12th dist	Princeton - ELECTION - November 4, 2014
D2	M2	1	Jack Freudenheim	Representative 12th dist	Princeton - ELECTION - November 4, 2014
D3	M1	0	Jack Freudenheim	Representative 12th dist	Princeton - ELECTION - November 4, 2014
D3	M2	2	Jack Freudenheim	Representative 12th dist	Princeton - ELECTION - November 4, 2014
D4	M1	0	Jack Freudenheim	Representative 12th dist	Princeton - ELECTION - November 4, 2014
D4	M2	0	Jack Freudenheim	Representative 12th dist	Princeton - ELECTION - November 4, 2014
D5	M1	0	Jack Freudenheim	Representative 12th dist	Princeton - ELECTION - November 4, 2014
D5	M2	0	Jack Freudenheim	Representative 12th dist	Princeton - ELECTION - November 4, 2014
D6	M1	0	Jack Freudenheim	Representative 12th dist	Princeton - ELECTION - November 4, 2014
D6	M2	0	Jack Freudenheim	Representative 12th dist	Princeton - ELECTION - November 4, 2014
D7	M1	0	Jack Freudenheim	Representative 12th dist	Princeton - ELECTION - November 4, 2014
